,curve_date,curve_num,curve_name,dH,dH_std,Tm,Tm_std,fmax,fmax_std,fmin,fmin_std,s1,s1_std,s2,s2_std,rmse,celsius_min,celsius_max,data_file,blank,pass_qc,SEQID,conc_uM,Na_mM,Cuvette,dG_37,dS
22080918_5_SecondaryCoolingCurve,22080918,5,SecondaryCoolingCurve,-45.684968102428684,0.0972013375537917,68.83819248933779,0.03795893612160474,0.38428740943607714,0.0048420003759357295,0.006765101164196138,6.693621714758264e-05,0.0006624846932645756,2.366612969549369e-06,-0.0009203498339109828,5.6367359487592334e-05,0.00018052053831383598,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22080918_WC_batch1_hairpin_1M-Na/5_SecondaryCoolingCurve.csv,,True,WC578,6.4,1000.0,ECL micro cuvette,-4.253149202979364,-0.13358639013203072
22072714_7_CoolingCurve,22072714,7,CoolingCurve,-44.80239881956278,0.4491801017228362,69.42215854178349,0.09096268554476528,0.8326443924994753,0.014608945970806392,0.034387925494851396,0.0012594397294653228,0.0002962902493830466,3.630944910525124e-05,-0.004946213540761635,0.0001589540063014798,0.0015689820142588404,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/7_CoolingCurve.csv,,True,WC68,12.0,1000.0,ECL micro cuvette,-4.240246737397675,-0.13078237008597488
22072714_4_SecondaryCoolingCurve,22072714,4,SecondaryCoolingCurve,-37.63328752302672,0.5528290183845087,72.88667422227573,0.21149967957900215,0.7130192333186612,0.02438884154776782,0.03937757262631375,0.0012209918173394503,0.0004248896743772601,3.663809917024104e-05,-0.00427921773297868,0.0002567912939563238,0.001418567437031548,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/4_SecondaryCoolingCurve.csv,,True,WC68,5.0,1000.0,ECL micro cuvette,-3.902862412741206,-0.10875519945279871
22072714_2_MeltingCurve,22072714,2,MeltingCurve,-38.43661686442015,2.3635986568925524,70.80590517567512,1.0639709638451835,0.010000000015975372,0.048642593538265264,0.014435540352723791,0.0011978995402686277,2.5974800654360308e-05,3.477665655852448e-05,0.0011555463677348499,0.00026674806518518215,0.001474207516055556,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/2_MeltingCurve.csv,,True,WC68,2.0,1000.0,ECL micro cuvette,-3.777765130471252,-0.11174867558906626
22072714_6_MeltingCurve,22072714,6,MeltingCurve,-43.0726169945498,1.0728747398411853,69.83147714118053,0.31343478539985914,0.010000000070290959,0.077900459993002,0.018415884060091814,0.0021849810682071555,0.0002062517017376031,6.145720096617497e-05,0.005094031624829576,0.000392668793257738,0.0028553524667117806,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/6_MeltingCurve.csv,,True,WC68,10.0,1000.0,ECL micro cuvette,-4.123072919431415,-0.1255829246336237
22072714_6_SecondaryMeltingCurve,22072714,6,SecondaryMeltingCurve,-45.83580019288651,1.2928169017978925,69.98178721855179,0.3142832077422159,0.010000000285272377,0.01573627002533877,-0.0029859826111837823,0.002491637587262285,0.001348846158977679,6.865503896533017e-05,0.005988590041059005,0.00043065554491394996,0.003389058507743484,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/6_SecondaryMeltingCurve.csv,,True,WC68,10.0,1000.0,ECL micro cuvette,-4.405731748749227,-0.1335807462329108
22072714_3_SecondaryCoolingCurve,22072714,3,SecondaryCoolingCurve,-44.953595171361236,0.3172160407760847,69.73169321139414,0.0669341980672209,0.3183585587181188,0.004204430232175874,0.04215509389776767,0.0003491474448511874,8.97579789342906e-05,9.780541010501345e-06,-0.0015501748181894204,4.5874548994420706e-05,0.00038665876136722785,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/3_SecondaryCoolingCurve.csv,,True,WC68,4.0,1000.0,ECL micro cuvette,-4.291297304668436,-0.1311052647644456
22072714_3_CoolingCurve,22072714,3,CoolingCurve,-45.28994362547687,0.5247956700548267,69.95044997390318,0.10720967356495625,0.29722955015037766,0.006028288942536286,0.029350771236351797,0.00048456271492351146,0.00011021298469504615,1.3822188798248928e-05,-0.0015985369984032882,6.545323049033644e-05,0.0006169664110556169,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/3_CoolingCurve.csv,,True,WC68,4.0,1000.0,ECL micro cuvette,-4.349525108071643,-0.13200199425247536
22072714_6_CoolingCurve,22072714,6,CoolingCurve,-45.232545122167565,0.40347740622262557,70.01031143568937,0.08239441778324502,0.7368031951708408,0.011728029837131872,0.03209238309920659,0.0009452356910874964,0.0002788524433134931,2.6985360276854906e-05,-0.004431575083700734,0.00012738235868352203,0.0012016994467755045,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/6_CoolingCurve.csv,,True,WC68,10.0,1000.0,ECL micro cuvette,-4.351145373614827,-0.13181170320345878
22072714_6_SecondaryCoolingCurve,22072714,6,SecondaryCoolingCurve,-40.03122548578633,1.3476202421456553,65.45518364337313,0.3223914188190212,0.32000458822587324,0.042820010849053965,0.05213170141182885,0.004917138220799646,5.608252979327766e-05,0.00014939738429972543,0.0026399875683238427,0.0004628943638711006,0.004944111633617233,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/6_SecondaryCoolingCurve.csv,,True,WC68,10.0,1000.0,ECL micro cuvette,-3.3640827952210297,-0.11822390034036855
22072714_3_SecondaryMeltingCurve,22072714,3,SecondaryMeltingCurve,-48.53765564993886,3.6757317285614026,71.20000000000073,0.820327062974966,0.010000000050290496,0.01877879129976003,0.002932606370049995,0.002370262557821353,0.0009740972669272097,6.338250083235085e-05,0.0026353689568323624,0.0004567650457915854,0.003416629437633307,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/3_SecondaryMeltingCurve.csv,,True,WC68,4.0,1000.0,ECL micro cuvette,-4.820641275527636,-0.14095442326103896
22072714_4_SecondaryMeltingCurve,22072714,4,SecondaryMeltingCurve,-47.05572478569249,2.412693218339405,71.07701093800377,0.5863796801853823,0.010000000031545091,0.015397556009619475,0.0015278655653566675,0.002409218483429643,0.0010561113351768014,6.509966273099261e-05,0.003570720430702945,0.00046930813047178245,0.0034053725761354313,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/4_SecondaryMeltingCurve.csv,,True,WC68,5.0,1000.0,ECL micro cuvette,-4.658316742338783,-0.13669968738788882
22072714_7_MeltingCurve,22072714,7,MeltingCurve,-43.38147212128662,1.1755940586111937,69.62990335025002,0.3309696838403564,0.01000000000171156,0.004860940586442062,0.017721032630774222,0.0027158528306653867,0.00031968272299520706,7.63732692616056e-05,0.005854750322929814,0.00047276733108224,0.0035493570655158787,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/7_MeltingCurve.csv,,True,WC68,12.0,1000.0,ECL micro cuvette,-4.129568941102028,-0.12655780486920715
22072714_1_SecondaryCoolingCurve,22072714,1,SecondaryCoolingCurve,-44.02822541637304,0.23667791211934952,69.34091611129386,0.05412559745434383,0.09382550485070558,0.0008301663759538848,0.03996135890583838,6.817629322137258e-05,4.5596462435959495e-05,1.9006398107489466e-06,-0.00015435032116495329,9.061818222211128e-06,6.938375996208676e-05,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/1_SecondaryCoolingCurve.csv,,True,WC68,1.0,1000.0,ECL micro cuvette,-4.15752090854681,-0.1285529727803522
22072714_5_CoolingCurve,22072714,5,CoolingCurve,-45.59727680086823,0.4780754957745672,69.70118741077233,0.09415015342317666,0.5566504920859215,0.010067723850950531,0.03057304695880675,0.0008477628701699918,0.00022472138929074958,2.421086951738726e-05,-0.003268150004599679,0.00010959190953105456,0.0010764180407640985,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/5_CoolingCurve.csv,,True,WC68,8.0,1000.0,ECL micro cuvette,-4.349073734720872,-0.13299436745493265
22072714_5_SecondaryMeltingCurve,22072714,5,SecondaryMeltingCurve,-44.65737607420364,1.9467853437829101,70.00182099327549,0.5122221036876888,0.01000000004539383,0.022782949453364287,0.00040638676332904744,0.0029690851781645758,0.0011628812324020465,8.247470701337788e-05,0.004746160560796575,0.0005256394250948528,0.003976379685589111,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/5_SecondaryMeltingCurve.csv,,True,WC68,8.0,1000.0,ECL micro cuvette,-4.294818331327265,-0.13013882876955143
22072714_1_CoolingCurve,22072714,1,CoolingCurve,-46.693974720712994,1.1326419431223893,69.13171449917377,0.2151322181293759,0.07232684088085013,0.0028936896180875938,0.02740906243098873,0.00024380648570653424,7.727438587790125e-05,6.887857518150113e-06,-5.75056207630098e-05,3.1483691311057414e-05,0.00031582045516663336,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/1_CoolingCurve.csv,,True,WC68,1.0,1000.0,ECL micro cuvette,-4.383399407569608,-0.13641971727597418
22072714_2_SecondaryMeltingCurve,22072714,2,SecondaryMeltingCurve,-70.05603493076867,10.842532360415222,71.48650730603119,0.8765388827904445,0.04371939383125159,0.02967935310076873,0.005193050006537081,0.002150626856292703,0.0008570626959334415,5.29504746399509e-05,0.001109805879944581,0.00033129924269782447,0.003592024555735995,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/2_SecondaryMeltingCurve.csv,,False,WC68,2.0,1000.0,ECL micro cuvette,-7.01024966669063,-0.20327514191222973
22072714_7_SecondaryCoolingCurve,22072714,7,SecondaryCoolingCurve,-44.48287782962394,0.6425793699018649,69.74204705417402,0.13391681716022136,0.9606782487760646,0.023774234217240734,0.045054040726805133,0.0019797087559192787,0.00044206752030850893,5.7082657289967896e-05,-0.005837113542873418,0.00025828071704682144,0.0024672216309602796,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/7_SecondaryCoolingCurve.csv,,True,WC68,12.0,1000.0,ECL micro cuvette,-4.2475773104545445,-0.12972852013274028
22072714_4_MeltingCurve,22072714,4,MeltingCurve,-43.2428271603378,0.9681458171882027,70.4383939818986,0.29248853453091617,0.010000000032924138,0.031888225218136834,0.01495070299559216,0.0011110101457684084,0.00011490770909827752,3.1013177769804095e-05,0.0029178203292006266,0.00021508747786595724,0.0014748255705279649,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/4_MeltingCurve.csv,,True,WC68,5.0,1000.0,ECL micro cuvette,-4.208438692357863,-0.12585648385613393
22072714_4_CoolingCurve,22072714,4,CoolingCurve,-44.994456101443696,0.4080914109699966,69.98186198257272,0.08555361313826022,0.4032530918060412,0.006967730216954442,0.030540222881356327,0.000548493663332997,0.0001247310792260592,1.5659929150955808e-05,-0.00211416976302492,7.552916868211735e-05,0.0006971964613653568,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/4_CoolingCurve.csv,,True,WC68,5.0,1000.0,ECL micro cuvette,-4.324870714553792,-0.13112876152471356
22072714_7_SecondaryMeltingCurve,22072714,7,SecondaryMeltingCurve,-43.4323243255326,1.5326779800470982,69.4968230927011,0.4229671835666545,0.010000000001308846,0.005174520646633676,-0.0011273042352795137,0.0037986496031286315,0.0013775771867603481,0.00010704118873618508,0.007027265447030917,0.0006457470481241635,0.004944062130432745,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/7_SecondaryMeltingCurve.csv,,True,WC68,12.0,1000.0,ECL micro cuvette,-4.119146786105767,-0.1267553684972653
22072714_5_MeltingCurve,22072714,5,MeltingCurve,-41.400763230416715,2.252932321223506,69.3000000000007,0.7099598931951332,0.010000000069624187,0.026140682223462035,0.024110725813370537,0.0036124390809377607,-5.957824451008342e-05,0.00010408519519919011,0.0037412210179423866,0.0006316004841677394,0.0045365074425359015,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/5_MeltingCurve.csv,,True,WC68,8.0,1000.0,ECL micro cuvette,-3.904934011804601,-0.12089578983914917
22072714_5_SecondaryCoolingCurve,22072714,5,SecondaryCoolingCurve,-43.049958871585154,0.5240352536675867,70.58401790678403,0.12310378741690245,0.7122291418373821,0.015077993856330952,0.043997128087244014,0.0011186237432189096,0.00021873300974983856,3.2410023475056815e-05,-0.0045792137797864285,0.00016277225083997015,0.0013834828500294426,20.0,95.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/22072714_WC68_hairpin_1M-Na_conc_test/5_SecondaryCoolingCurve.csv,,True,WC68,8.0,1000.0,ECL micro cuvette,-4.20613181795033,-0.12524206691483097
23020517_1_SecondaryMeltingCurve,23020517,1,SecondaryMeltingCurve,-8.167061518712792,4.074840173241905,161.84819286015747,639.9294721952887,3.5205982365306285,45.398421555309234,-0.008099171752891252,0.027211523480399815,-5.7761092190800056e-05,0.0012451782524843858,-0.024359672620434925,0.3457614584806988,0.0018606655276202245,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/1_SecondaryMeltingCurve.csv,,False,HP019,6.0,25.0,eCuvette,-2.3440163392053877,-0.018774932063541527
23020517_2_MeltingCurve,23020517,2,MeltingCurve,-55.446432671902166,6.086235396375003,27.51663768988206,0.5371495723590289,0.011821153056638138,0.0035343363212855493,0.022100710812498633,0.003472841127254439,-0.0006132823028963674,0.00028925655176654657,0.0027072611781671085,5.402615333140835e-05,0.0041922779538308575,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/2_MeltingCurve.csv,,True,HP020,6.0,25.0,eCuvette,1.7488425515755397,-0.18441165637103887
23020517_6_MeltingCurve,23020517,6,MeltingCurve,-34.29834182041387,2.103893170635244,28.913838397937727,0.5407504115803602,0.041434171717734385,0.004140491102125722,0.023242943897141377,0.0030384507974785795,-0.0010256059626553293,0.00029766965298849365,0.002410653150386466,5.755962961662341e-05,0.002686052255593956,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/6_MeltingCurve.csv,,True,HP024,6.0,25.0,eCuvette,0.9181566920210673,-0.11354666616938558
23020517_6_SecondaryMeltingCurve,23020517,6,SecondaryMeltingCurve,-6.338138423100294,6.734746038343099,29.299999809265053,15.600819977180553,0.3974530314079054,1.1882101549587603,-0.09999999980142316,0.4210957561152498,-0.007295998589200048,0.017657949094032545,-0.0010518960285581525,0.00623536647358971,0.002872226525313581,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/6_SecondaryMeltingCurve.csv,,False,HP024,6.0,25.0,eCuvette,0.1613611079436409,-0.020955987525532595
23020517_3_SecondaryCoolingCurve,23020517,3,SecondaryCoolingCurve,-30.913039660197043,0.5774238470905816,26.81456478876828,0.31893795283891735,0.5183639314950321,0.0032683591750643994,-0.02620127705070925,0.0030772903243532265,0.0062258298052433325,0.0005040971061793685,0.00036940061154711046,4.6604809619440266e-05,0.0025293259690554195,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/3_SecondaryCoolingCurve.csv,,True,HP021,6.0,25.0,eCuvette,1.0496665259874833,-0.10305563819501702
23020517_6_SecondaryCoolingCurve,23020517,6,SecondaryCoolingCurve,-35.31318842310902,1.2493388123424296,26.597220386940286,0.48227347767647527,0.4700657154844639,0.004623836855174821,-0.02784936397024898,0.005289357948868792,0.007276445963720679,0.0007515669686989231,0.0008482618597107638,6.812322330529827e-05,0.0044034625926680955,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/6_SecondaryCoolingCurve.csv,,True,HP024,6.0,25.0,eCuvette,1.225550369160522,-0.11780989454222002
23020517_3_MeltingCurve,23020517,3,MeltingCurve,-28.3738171000653,0.7476627550003738,31.993364646858236,0.2788241836504725,0.15001462379335093,0.003906276878872101,0.026260524202412816,0.0018280188329035775,-0.0017232062420680094,0.00020495958235229418,0.0009444781598690888,5.123315080638176e-05,0.0016542700526755055,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/3_MeltingCurve.csv,,True,HP021,6.0,25.0,eCuvette,0.4655429947204222,-0.09298520101494671
23020517_3_SecondaryMeltingCurve,23020517,3,SecondaryMeltingCurve,-26.24031255675956,1.175670348349801,39.937862773677146,0.4032223050495701,0.08052081005949742,0.004195770754227411,0.008155386713805446,0.0008061071969815258,0.0003127786591718973,8.152906732234377e-05,0.0005706650922765455,5.2042944672689866e-05,0.001040587797436791,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/3_SecondaryMeltingCurve.csv,,True,HP021,6.0,25.0,eCuvette,-0.24622620866616887,-0.08381133757244363
23020517_1_SecondaryCoolingCurve,23020517,1,SecondaryCoolingCurve,-33.797793917323695,1.343900392099887,26.52868253549164,0.5863810747701013,0.4779381706615284,0.005663683626318779,-0.027306891343283624,0.006176492899173481,0.00703021692819128,0.0009217406061914766,0.000996857598318801,8.262162229779547e-05,0.005073108262674335,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/1_SecondaryCoolingCurve.csv,,True,HP019,6.0,25.0,eCuvette,1.1809563053134857,-0.11278010711796609
23020517_2_CoolingCurve,23020517,2,CoolingCurve,-45.80884555402329,2.8956740131501584,31.002807420064066,0.4182864685998022,0.19385666291957243,0.0036111059415373918,-0.01177901502391722,0.002969442007262685,0.004353258448395403,0.00027091535399895574,0.0017803093802135628,5.47273177219065e-05,0.0034455247192113816,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/2_CoolingCurve.csv,,True,HP020,6.0,25.0,eCuvette,0.90324488858851,-0.15061128628925297
23020517_5_CoolingCurve,23020517,5,CoolingCurve,-30.824106039918128,1.3454080322076745,30.304139269660826,0.5731732197289521,0.26566038948339576,0.004711585363173818,-0.00532969979062882,0.0030779947500685343,0.0032030144904620084,0.000416625707381527,0.0007893097982325514,6.616099567142793e-05,0.0029557425856304247,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/5_CoolingCurve.csv,,True,HP023,6.0,25.0,eCuvette,0.6801486434729083,-0.10157747761854276
23020517_5_SecondaryMeltingCurve,23020517,5,SecondaryMeltingCurve,-5.9356298830318455,5.552347159892525,81.14843878438852,105.1336515307505,0.7098178017464815,2.482627150845239,-0.048806639600771716,0.19428965583525515,-0.0018874988676054194,0.005012939291712554,-0.0032630432786522334,0.013441515504275631,0.0013819442282703358,5.0,85.0,/Users/yuxi/workspace/nnn_analysis/data/uv_melt/ECLExportAuto/23020517_test_hairpin_04/5_SecondaryMeltingCurve.csv,,False,HP023,6.0,25.0,eCuvette,-0.7396272855079977,-0.016753192318310007
