ID,curve_date,curve_num,SEQID,BlankTo,conc_uM,Na_mM,Cuvette,SnapFreeze,Blank,NumberOfCycles,MinTemperature,MaxTemperature,celsius_min,celsius_max,Purification,Usable,Description (from curve_date),TotalVolume_uL,OligoStockConcentration_uM,VolumeAdded_uL,StrandA_SampleID,StrandB_SampleID,ComplexType,ExperimentUsable,TODO,DataAvailable (from PLEXID),ProtocolID (from curve_date),EnoughSample,VolumeAdded_uL_StrandB,ss_conc_uM_StrandB (from SEQID)
1,22052610,1,SL001,,4.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,60,standard desalting,True,SL001_1M-Na_test,1000.0,200.0,20,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,True,,False,"Object[Protocol, UVMelting, ""id:J8AY5jDJO4lZ""]",20,Infinity,
2,22052610,2,SL001,,2.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,60,standard desalting,True,SL001_1M-Na_test,1000.0,200.0,10,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,True,,False,"Object[Protocol, UVMelting, ""id:J8AY5jDJO4lZ""]",10,Infinity,
3,22052610,3,SL001,,1.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,60,standard desalting,True,SL001_1M-Na_test,1000.0,200.0,5,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,True,,False,"Object[Protocol, UVMelting, ""id:J8AY5jDJO4lZ""]",5,Infinity,
4,22052610,4,SL001,,0.5,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,60,standard desalting,True,SL001_1M-Na_test,1000.0,200.0,3,"Object[Sample, ""id:pZx9jo8pqjk9""]",,duplex,True,,False,"Object[Protocol, UVMelting, ""id:J8AY5jDJO4lZ""]",3,Infinity,
5,22071204,1,WC2318,,128.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,80,standard desalting,False,WC2378_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:WNa4ZjK1WZrL""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:1ZA60vLORvp8""]",0,NaN,
6,22071204,2,WC2318,,64.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,80,standard desalting,False,WC2378_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:WNa4ZjK1WZrL""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:1ZA60vLORvp8""]",0,NaN,
7,22071204,3,WC2318,,32.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,80,standard desalting,False,WC2378_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:WNa4ZjK1WZrL""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:1ZA60vLORvp8""]",0,NaN,
8,22071204,4,WC2318,,16.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,80,standard desalting,True,WC2378_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:WNa4ZjK1WZrL""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:1ZA60vLORvp8""]",0,NaN,
9,22071204,5,WC2318,,8.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,80,standard desalting,True,WC2378_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:WNa4ZjK1WZrL""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:1ZA60vLORvp8""]",0,NaN,
10,22071204,6,WC2318,,4.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,80,standard desalting,True,WC2378_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:WNa4ZjK1WZrL""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:1ZA60vLORvp8""]",0,NaN,
11,22071204,7,WC2318,,2.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,80,standard desalting,True,WC2378_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:WNa4ZjK1WZrL""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:1ZA60vLORvp8""]",0,NaN,
12,22072714,1,WC68,,1.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,20,95,standard desalting,True,WC68_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:Y0lXejMpm8oP""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:wqW9BPWv9J7M""]",0,NaN,
13,22072714,2,WC68,,2.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,20,95,standard desalting,True,WC68_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:Y0lXejMpm8oP""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:wqW9BPWv9J7M""]",0,NaN,
14,22072714,3,WC68,,4.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,20,95,standard desalting,True,WC68_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:Y0lXejMpm8oP""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:wqW9BPWv9J7M""]",0,NaN,
15,22072714,4,WC68,,5.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,20,95,standard desalting,True,WC68_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:Y0lXejMpm8oP""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:wqW9BPWv9J7M""]",0,NaN,
16,22072714,5,WC68,,8.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,20,95,standard desalting,True,WC68_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:Y0lXejMpm8oP""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:wqW9BPWv9J7M""]",0,NaN,
17,22072714,6,WC68,,10.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,20,95,standard desalting,True,WC68_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:Y0lXejMpm8oP""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:wqW9BPWv9J7M""]",0,NaN,
18,22072714,7,WC68,,12.0,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,20,95,standard desalting,True,WC68_hairpin_1M-Na_conc_test,,128.0,0,"Object[Sample, ""id:Y0lXejMpm8oP""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:wqW9BPWv9J7M""]",0,NaN,
19,22080918,1,WC1106,,6.4,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,85,standard desalting,True,WC_batch1_hairpin_1M-Na,,128.0,0,"Object[Sample, ""id:N80DNj1JzN4o""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:6V0npv08lGpZ""]",0,NaN,
20,22080918,2,WC1048,,6.4,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,85,standard desalting,True,WC_batch1_hairpin_1M-Na,,128.0,0,"Object[Sample, ""id:P5ZnEjdKYJJW""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:6V0npv08lGpZ""]",0,NaN,
21,22080918,3,WC1394,,6.4,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,85,standard desalting,True,WC_batch1_hairpin_1M-Na,,128.0,0,"Object[Sample, ""id:7X104vnDo3nk""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:6V0npv08lGpZ""]",0,NaN,
22,22080918,4,WC200,,6.4,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,85,standard desalting,True,WC_batch1_hairpin_1M-Na,,128.0,0,"Object[Sample, ""id:dORYzZJ85wEG""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:6V0npv08lGpZ""]",0,NaN,
23,22080918,5,WC578,,6.4,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,85,standard desalting,True,WC_batch1_hairpin_1M-Na,,128.0,0,"Object[Sample, ""id:o1k9jAG4lYxx""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:6V0npv08lGpZ""]",0,NaN,
24,22080918,6,WC1025,,6.4,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,85,standard desalting,True,WC_batch1_hairpin_1M-Na,,128.0,0,"Object[Sample, ""id:Vrbp1jKnqpBm""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:6V0npv08lGpZ""]",0,NaN,
25,22080918,7,WC1154,,6.4,1000.0,ECL micro cuvette,Anneal,FALSE,2,5,95,5,85,standard desalting,True,WC_batch1_hairpin_1M-Na,,128.0,0,"Object[Sample, ""id:AEqRl9K0ORGW""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:6V0npv08lGpZ""]",0,NaN,
26,22082723,1,WC1048,,6.4,50.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,5,70,standard desalting,True,WC_batch1_hairpin_50mM-Na,,128.0,0,"Object[Sample, ""id:P5ZnEjdKYJJW""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:lYq9jRqmwKN4""]",0,NaN,
27,22082723,2,WC1394,,6.4,50.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,5,70,standard desalting,True,WC_batch1_hairpin_50mM-Na,,128.0,0,"Object[Sample, ""id:7X104vnDo3nk""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:lYq9jRqmwKN4""]",0,NaN,
28,22082723,3,WC200,,6.4,50.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,5,70,standard desalting,True,WC_batch1_hairpin_50mM-Na,,128.0,0,"Object[Sample, ""id:dORYzZJ85wEG""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:lYq9jRqmwKN4""]",0,NaN,
29,22082723,4,WC578,,6.4,50.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,5,70,standard desalting,True,WC_batch1_hairpin_50mM-Na,,128.0,0,"Object[Sample, ""id:o1k9jAG4lYxx""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:lYq9jRqmwKN4""]",0,NaN,
30,22082723,5,WC1025,,6.4,50.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,5,70,standard desalting,True,WC_batch1_hairpin_50mM-Na,,128.0,0,"Object[Sample, ""id:Vrbp1jKnqpBm""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:lYq9jRqmwKN4""]",0,NaN,
31,22082723,6,WC1154,,6.4,50.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,5,70,standard desalting,True,WC_batch1_hairpin_50mM-Na,,128.0,0,"Object[Sample, ""id:AEqRl9K0ORGW""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:lYq9jRqmwKN4""]",0,NaN,
32,22082723,7,WC788,,6.4,50.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,5,70,standard desalting,True,WC_batch1_hairpin_50mM-Na,,128.0,0,"Object[Sample, ""id:3em6ZvLzJv8W""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:lYq9jRqmwKN4""]",0,NaN,
33,22090323,1,WC1048,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,12,70,standard desalting,True,WC_batch1_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:P5ZnEjdKYJJW""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:eGakldaZ7AWo""]",0,NaN,
34,22090323,2,WC1394,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,12,70,standard desalting,True,WC_batch1_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:7X104vnDo3nk""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:eGakldaZ7AWo""]",0,NaN,
35,22090323,3,WC200,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,12,70,standard desalting,True,WC_batch1_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:dORYzZJ85wEG""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:eGakldaZ7AWo""]",0,NaN,
36,22090323,4,WC578,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,12,70,standard desalting,True,WC_batch1_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:o1k9jAG4lYxx""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:eGakldaZ7AWo""]",0,NaN,
37,22090323,5,WC1025,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,12,70,standard desalting,True,WC_batch1_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:Vrbp1jKnqpBm""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:eGakldaZ7AWo""]",0,NaN,
38,22090323,6,WC1154,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,12,70,standard desalting,True,WC_batch1_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:AEqRl9K0ORGW""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:eGakldaZ7AWo""]",0,NaN,
39,22090323,7,WC788,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,12,85,12,70,standard desalting,True,WC_batch1_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:3em6ZvLzJv8W""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:eGakldaZ7AWo""]",0,NaN,
40,22090813,1,WC788,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,12,85,40,60,standard desalting,False,WC_batch2_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:3em6ZvLzJv8W""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:J8AY5jAx11vE""]",0,NaN,
41,22090813,2,WC1432,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,12,85,40,60,standard desalting,False,WC_batch2_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:4pO6dM5L9Mv8""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:J8AY5jAx11vE""]",0,NaN,
42,22090813,3,WC1203,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,12,85,40,60,standard desalting,True,WC_batch2_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:BYDOjvGZ9me8""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:J8AY5jAx11vE""]",0,NaN,
43,22090813,4,WC2922,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,12,85,40,60,standard desalting,True,WC_batch2_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:pZx9jo8X7BKj""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:J8AY5jAx11vE""]",0,NaN,
44,22090813,5,WC91,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,12,85,40,60,standard desalting,True,WC_batch2_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:dORYzZJ85Mpb""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:J8AY5jAx11vE""]",0,NaN,
45,22090813,6,WC2119,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,12,85,40,60,standard desalting,False,WC_batch2_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:bq9LA0JDprPa""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:J8AY5jAx11vE""]",0,NaN,
46,22090813,7,WC2215,,3.2,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,12,85,40,60,standard desalting,False,WC_batch2_hairpin_25mM-Na,,128.0,0,"Object[Sample, ""id:Z1lqpMzVdkKW""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:J8AY5jAx11vE""]",0,NaN,
47,22101305,1,WC1025_stem,,48.0,25.0,ECL micro cuvette,Anneal,FALSE,2,1,45,0,45,standard desalting,False,WC1025_duplex_25mM-Na_higher_conc,,600.0,0,"Object[Sample,""id:L8kPEjkzolwA""]","Object[Sample,""id:O81aEB1PoN9e""]",duplex,True,,True,"Object[Protocol, UVMelting, ""id:n0k9mGk15m1k""]",0,0,600.0
48,22101305,2,WC1025_stem,,72.0,25.0,ECL micro cuvette,Anneal,FALSE,2,1,45,0,45,standard desalting,True,WC1025_duplex_25mM-Na_higher_conc,,600.0,0,"Object[Sample,""id:L8kPEjkzolwA""]","Object[Sample,""id:O81aEB1PoN9e""]",duplex,True,,True,"Object[Protocol, UVMelting, ""id:n0k9mGk15m1k""]",0,0,600.0
49,22101305,3,WC1025_stem,,96.0,25.0,ECL micro cuvette,Anneal,FALSE,2,1,45,0,45,standard desalting,False,WC1025_duplex_25mM-Na_higher_conc,,600.0,0,"Object[Sample,""id:L8kPEjkzolwA""]","Object[Sample,""id:O81aEB1PoN9e""]",duplex,True,,True,"Object[Protocol, UVMelting, ""id:n0k9mGk15m1k""]",0,0,600.0
50,22101305,4,WC1025_split,,48.0,25.0,ECL micro cuvette,Anneal,FALSE,2,1,45,0,45,standard desalting,False,WC1025_duplex_25mM-Na_higher_conc,,600.0,0,"Object[Sample,""id:1ZA60vAexkRP""]","Object[Sample,""id:aXRlGnRbKjoX""]",duplex,True,,True,"Object[Protocol, UVMelting, ""id:n0k9mGk15m1k""]",0,0,600.0
51,22101305,5,WC1025_split,,72.0,25.0,ECL micro cuvette,Anneal,FALSE,2,1,45,0,45,standard desalting,False,WC1025_duplex_25mM-Na_higher_conc,,600.0,0,"Object[Sample,""id:1ZA60vAexkRP""]","Object[Sample,""id:aXRlGnRbKjoX""]",duplex,True,,True,"Object[Protocol, UVMelting, ""id:n0k9mGk15m1k""]",0,0,600.0
52,22101305,6,WC1025_split,,96.0,25.0,ECL micro cuvette,Anneal,FALSE,2,1,45,0,45,standard desalting,False,WC1025_duplex_25mM-Na_higher_conc,,600.0,0,"Object[Sample,""id:1ZA60vAexkRP""]","Object[Sample,""id:aXRlGnRbKjoX""]",duplex,True,,True,"Object[Protocol, UVMelting, ""id:n0k9mGk15m1k""]",0,0,600.0
53,221104,1,WC1375,,6.0,25.0,,Snapfreeze,manual,3,1,85,1,85,PAGE,,WC1375_hairpin_purification,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:01G6nvGkVrom""]",0,NaN,
54,221104,2,WC1375,,9.0,25.0,,Snapfreeze,manual,3,1,85,1,85,PAGE,,WC1375_hairpin_purification,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:01G6nvGkVrom""]",0,NaN,
55,221104,3,WC1375,,12.0,25.0,,Snapfreeze,manual,3,1,85,1,85,PAGE,,WC1375_hairpin_purification,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:01G6nvGkVrom""]",0,NaN,
56,221104,4,WC1375,,3.0,25.0,,Snapfreeze,manual,3,1,85,1,85,PAGE,,WC1375_hairpin_purification,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:01G6nvGkVrom""]",0,NaN,
57,221104,5,WC1375,,6.0,25.0,,Snapfreeze,manual,3,1,85,1,85,PAGE,,WC1375_hairpin_purification,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:01G6nvGkVrom""]",0,NaN,
58,221104,6,WC1375,,9.0,25.0,,Snapfreeze,manual,3,1,85,1,85,PAGE,,WC1375_hairpin_purification,,1000.0,0,"Object[Sample, ""id:Vrbp1jbDRDwo""]",,hairpin,False,,True,"Object[Protocol, UVMelting, ""id:01G6nvGkVrom""]",0,NaN,
59,221104,7,blank,,0.0,25.0,,Snapfreeze,manual,3,1,85,1,85,,,WC1375_hairpin_purification,,9999.0,0,NA,,blank,False,,True,"Object[Protocol, UVMelting, ""id:01G6nvGkVrom""]",0,NaN,
60,22110609,1,TRINNN162,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TRIloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:n0k9mGkzzjb4""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:O81aEB14oRPO""]",0,NaN,
61,22110609,2,TRINNN445,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TRIloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:GmzlKjzYYZK9""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:O81aEB14oRPO""]",0,NaN,
62,22110609,3,TRINNN452,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TRIloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:eGaklda005Px""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:O81aEB14oRPO""]",0,NaN,
63,22110609,4,TRINNN470,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TRIloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:AEqRl9q556lv""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:O81aEB14oRPO""]",0,NaN,
64,22110609,5,TRINNN512,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TRIloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:Y0lXejlGGLVo""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:O81aEB14oRPO""]",0,NaN,
65,22110609,6,TRINNN520,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TRIloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:mnk9jOk33DWZ""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:O81aEB14oRPO""]",0,NaN,
66,22110609,7,TRINNN544,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TRIloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:M8n3rxnYYRX5""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:O81aEB14oRPO""]",0,NaN,
67,22110802,1,TETNNN204,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,False,TETRAloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:Z1lqpMlGG3J5""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:1ZA60vAwB5MM""]",0,NaN,
68,22110802,2,TETNNN449,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TETRAloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:9RdZXvdKKxKZ""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:1ZA60vAwB5MM""]",0,NaN,
69,22110802,3,TETNNN1262,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TETRAloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:qdkmxzk00YG1""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:1ZA60vAwB5MM""]",0,NaN,
70,22110802,4,TETNNN1390,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TETRAloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:Z1lqpMlGGWz4""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:1ZA60vAwB5MM""]",0,NaN,
71,22110802,5,TETNNN1511,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TETRAloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:kEJ9mqJaaA68""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:1ZA60vAwB5MM""]",0,NaN,
72,22110802,6,TETNNN3276,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,TETRAloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:P5ZnEjZ44eaL""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:1ZA60vAwB5MM""]",0,NaN,
73,22110802,7,TETNNN3490,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,False,TETRAloop7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:Y0lXejlGGj3x""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:1ZA60vAwB5MM""]",0,NaN,
74,22111115,1,BNN451,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,False,Bulge7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:xRO9n3Ovv9LZ""]",,hairpin,True,,False,"Object[Protocol, UVMelting, ""id:7X104v1KWaZw""]",0,NaN,
75,22111115,2,BNN626,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,False,Bulge7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:6V0npv0KK1rZ""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:7X104v1KWaZw""]",0,NaN,
76,22111115,3,BNNN2110,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,Bulge7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:01G6nvGkkYk4""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:7X104v1KWaZw""]",0,NaN,
77,22111115,4,BNNN3096,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,Bulge7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:L8kPEjkNNvzl""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:7X104v1KWaZw""]",0,NaN,
78,22111115,5,BNNN4291,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,Bulge7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:o1k9jAkKK04N""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:7X104v1KWaZw""]",0,NaN,
79,22111115,6,BNNN8973,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,Bulge7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:Z1lqpMlGGZL5""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:7X104v1KWaZw""]",0,NaN,
80,22111115,7,BNNN9183,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,2,5,75,5,75,standard desalting,True,Bulge7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:Z1lqpMlGGD89""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:7X104v1KWaZw""]",0,NaN,
81,22111323,1,WC28,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,5,75,5,75,standard desalting,True,WC7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:mnk9jOk3348Z""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzeDG67""]",0,NaN,
82,22111323,2,WC135,,9.0,25.0,ECL micro cuvette,Snapfreeze,TRUE,3,5,75,5,75,standard desalting,True,WC7_hairpin_25mM-Na,,1000.0,0,"Object[Sample, ""id:n0k9mGkzz6wk""]",,hairpin,True,,True,"Object[Protocol, UVMelting, ""id:E8zoYvzeDG67""]",0,NaN,
